Client ID,Client Tenure (Years),Client Tenure (Months),Client Age,Gender,Number of Accounts,Balance,Calls Last 6 Months,Logons Last 6 Months
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20185.0,15.0,189.0,60.5,F,2,69992.52,2,5
20537.0,9.0,109.0,74.5,F,2,72955.33,6,9
20537.0,9.0,109.0,74.5,F,2,72955.33,6,9
20537.0,9.0,109.0,74.5,F,2,72955.33,6,9
20537.0,9.0,109.0,74.5,F,2,72955.33,6,9
20537.0,9.0,109.0,74.5,F,2,72955.33,6,9
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20564.0,10.0,124.0,55.5,M,6,1648443.60,3,6
20643.0,9.0,119.0,34.5,M,2,59487.79,2,5
20643.0,9.0,119.0,34.5,M,2,59487.79,2,5
20643.0,9.0,119.0,34.5,M,2,59487.79,2,5
20643.0,9.0,119.0,34.5,M,2,59487.79,2,5
20643.0,9.0,119.0,34.5,M,2,59487.79,2,5
20668.0,28.0,342.0,68.0,F,2,38528.21,5,8
20668.0,28.0,342.0,68.0,F,2,38528.21,5,8
20668.0,28.0,342.0,68.0,F,2,38528.21,5,8
21242.0,13.0,163.0,30.5,F,2,42414.56,6,9
21242.0,13.0,163.0,30.5,F,2,42414.56,6,9
21242.0,13.0,163.0,30.5,F,2,42414.56,6,9
21242.0,13.0,163.0,30.5,F,2,42414.56,6,9
21242.0,13.0,163.0,30.5,F,2,42414.56,6,9
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21281.0,12.0,144.0,63.5,M,2,24221.12,0,3
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21353.0,21.0,260.0,77.5,F,2,25418.25,2,5
21403.0,11.0,143.0,41.0,F,2,74353.32,1,4
21403.0,11.0,143.0,41.0,F,2,74353.32,1,4
21403.0,11.0,143.0,41.0,F,2,74353.32,1,4
21403.0,11.0,143.0,41.0,F,2,74353.32,1,4
21403.0,11.0,143.0,41.0,F,2,74353.32,1,4
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21498.0,16.0,193.0,70.5,F,2,50672.10,5,8
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21522.0,4.0,58.0,65.0,F,2,76748.89,6,9
21719.0,5.0,60.0,27.0,M,2,30765.88,0,3
21719.0,5.0,60.0,27.0,M,2,30765.88,0,3
21719.0,5.0,60.0,27.0,M,2,30765.88,0,3
21719.0,5.0,60.0,27.0,M,2,30765.88,0,3
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
21940.0,12.0,150.0,43.5,M,2,33031.88,6,9
22007.0,10.0,131.0,75.5,F,2,168540.65,6,9
22007.0,10.0,131.0,75.5,F,2,168540.65,6,9
22007.0,10.0,131.0,75.5,F,2,168540.65,6,9
22007.0,10.0,131.0,75.5,F,2,168540.65,6,9
22007.0,10.0,131.0,75.5,F,2,168540.65,6,9
22007.0,10.0,131.0,75.5,F,2,168540.65,6,9
22793.0,16.0,193.0,55.0,M,2,219289.20,1,4
22793.0,16.0,193.0,55.0,M,2,219289.20,1,4
22793.0,16.0,193.0,55.0,M,2,219289.20,1,4
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
22885.0,5.0,70.0,32.0,F,3,149784.99,6,9
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23276.0,13.0,158.0,67.5,M,2,183345.95,3,6
23864.0,16.0,196.0,47.5,M,2,192922.53,2,5
23864.0,16.0,196.0,47.5,M,2,192922.53,2,5
23864.0,16.0,196.0,47.5,M,2,192922.53,2,5
23864.0,16.0,196.0,47.5,M,2,192922.53,2,5
23864.0,16.0,196.0,47.5,M,2,192922.53,2,5
24079.0,10.0,125.0,30.0,F,2,183067.04,6,9
24079.0,10.0,125.0,30.0,F,2,183067.04,6,9
24079.0,10.0,125.0,30.0,F,2,183067.04,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24443.0,10.0,122.0,49.0,M,2,331869.28,6,9
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24572.0,6.0,72.0,23.5,F,2,52351.16,3,6
24703.0,5.0,63.0,30.5,F,3,30123.94,6,9
24703.0,5.0,63.0,30.5,F,3,30123.94,6,9
24703.0,5.0,63.0,30.5,F,3,30123.94,6,9
24703.0,5.0,63.0,30.5,F,3,30123.94,6,9
24703.0,5.0,63.0,30.5,F,3,30123.94,6,9
24710.0,21.0,259.0,49.0,F,3,499093.11,4,7
24710.0,21.0,259.0,49.0,F,3,499093.11,4,7
24710.0,21.0,259.0,49.0,F,3,499093.11,4,7
24710.0,21.0,259.0,49.0,F,3,499093.11,4,7
24710.0,21.0,259.0,49.0,F,3,499093.11,4,7
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
24841.0,14.0,178.0,70.5,M,2,122013.30,6,9
25026.0,10.0,123.0,62.5,M,2,49325.12,6,9
25026.0,10.0,123.0,62.5,M,2,49325.12,6,9
25026.0,10.0,123.0,62.5,M,2,49325.12,6,9
25026.0,10.0,123.0,62.5,M,2,49325.12,6,9
25026.0,10.0,123.0,62.5,M,2,49325.12,6,9
25026.0,10.0,123.0,62.5,M,2,49325.12,6,9
25043.0,25.0,310.0,59.5,F,2,101511.78,6,9
25043.0,25.0,310.0,59.5,F,2,101511.78,6,9
25043.0,25.0,310.0,59.5,F,2,101511.78,6,9
25043.0,25.0,310.0,59.5,F,2,101511.78,6,9
25043.0,25.0,310.0,59.5,F,2,101511.78,6,9
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
25766.0,15.0,181.0,33.5,F,2,70057.79,0,3
26036.0,12.0,154.0,28.5,M,3,41695.79,6,9
26036.0,12.0,154.0,28.5,M,3,41695.79,6,9
26036.0,12.0,154.0,28.5,M,3,41695.79,6,9
26036.0,12.0,154.0,28.5,M,3,41695.79,6,9
26036.0,12.0,154.0,28.5,M,3,41695.79,6,9
26070.0,10.0,124.0,24.0,M,2,42777.59,1,5
26070.0,10.0,124.0,24.0,M,2,42777.59,1,5
26070.0,10.0,124.0,24.0,M,2,42777.59,1,5
26070.0,10.0,124.0,24.0,M,2,42777.59,1,5
26070.0,10.0,124.0,24.0,M,2,42777.59,1,5
26211.0,15.0,181.0,41.5,F,2,175885.87,0,3
26211.0,15.0,181.0,41.5,F,2,175885.87,0,3
26211.0,15.0,181.0,41.5,F,2,175885.87,0,3
26211.0,15.0,181.0,41.5,F,2,175885.87,0,3
26211.0,15.0,181.0,41.5,F,2,175885.87,0,3
26286.0,12.0,149.0,71.0,F,2,27511.56,3,6
26286.0,12.0,149.0,71.0,F,2,27511.56,3,6
26696.0,29.0,352.0,59.0,M,4,548368.80,5,8
26696.0,29.0,352.0,59.0,M,4,548368.80,5,8
26696.0,29.0,352.0,59.0,M,4,548368.80,5,8
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27021.0,9.0,114.0,34.5,M,3,94571.25,6,9
27075.0,20.0,250.0,53.5,M,2,252504.83,1,4
27075.0,20.0,250.0,53.5,M,2,252504.83,1,4
27075.0,20.0,250.0,53.5,M,2,252504.83,1,4
27075.0,20.0,250.0,53.5,M,2,252504.83,1,4
27075.0,20.0,250.0,53.5,M,2,252504.83,1,4
27554.0,16.0,194.0,36.0,M,2,88188.19,3,6
27554.0,16.0,194.0,36.0,M,2,88188.19,3,6
27554.0,16.0,194.0,36.0,M,2,88188.19,3,6
27554.0,16.0,194.0,36.0,M,2,88188.19,3,6
27554.0,16.0,194.0,36.0,M,2,88188.19,3,6
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
27988.0,28.0,345.0,60.0,F,3,303467.75,6,9
28241.0,6.0,80.0,48.5,M,3,421518.75,5,8
28241.0,6.0,80.0,48.5,M,3,421518.75,5,8
28241.0,6.0,80.0,48.5,M,3,421518.75,5,8
28241.0,6.0,80.0,48.5,M,3,421518.75,5,8
28241.0,6.0,80.0,48.5,M,3,421518.75,5,8
28241.0,6.0,80.0,48.5,M,3,421518.75,5,8
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28371.0,11.0,139.0,34.5,M,3,307545.14,6,9
28542.0,16.0,195.0,55.0,M,3,392091.16,0,3
28542.0,16.0,195.0,55.0,M,3,392091.16,0,3
28542.0,16.0,195.0,55.0,M,3,392091.16,0,3
28542.0,16.0,195.0,55.0,M,3,392091.16,0,3
28542.0,16.0,195.0,55.0,M,3,392091.16,0,3
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28705.0,15.0,190.0,53.0,F,2,24910.86,6,9
28845.0,12.0,144.0,33.5,M,2,129771.01,1,4
28845.0,12.0,144.0,33.5,M,2,129771.01,1,4
28845.0,12.0,144.0,33.5,M,2,129771.01,1,4
28845.0,12.0,144.0,33.5,M,2,129771.01,1,4
28845.0,12.0,144.0,33.5,M,2,129771.01,1,4
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
28857.0,14.0,178.0,52.0,M,2,104511.86,3,6
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29227.0,15.0,189.0,69.5,F,3,73112.36,1,4
29527.0,10.0,129.0,51.5,F,2,48361.40,0,3
29527.0,10.0,129.0,51.5,F,2,48361.40,0,3
29527.0,10.0,129.0,51.5,F,2,48361.40,0,3
29527.0,10.0,129.0,51.5,F,2,48361.40,0,3
29527.0,10.0,129.0,51.5,F,2,48361.40,0,3
29527.0,10.0,129.0,51.5,F,2,48361.40,0,3
30462.0,15.0,190.0,66.0,M,2,235960.05,3,6
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
30493.0,15.0,184.0,49.5,F,2,169561.27,0,3
31191.0,15.0,189.0,20.0,M,2,26368.84,3,6
31191.0,15.0,189.0,20.0,M,2,26368.84,3,6
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31264.0,14.0,174.0,37.0,M,2,60888.18,5,8
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31336.0,10.0,123.0,28.5,M,3,50968.89,6,9
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31499.0,20.0,246.0,66.0,M,3,211432.85,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
31766.0,14.0,176.0,19.0,F,2,26438.88,3,6
32197.0,15.0,183.0,42.5,M,2,36420.05,1,4
32197.0,15.0,183.0,42.5,M,2,36420.05,1,4
32197.0,15.0,183.0,42.5,M,2,36420.05,1,4
32197.0,15.0,183.0,42.5,M,2,36420.05,1,4
32197.0,15.0,183.0,42.5,M,2,36420.05,1,4
32305.0,7.0,95.0,69.0,F,2,239151.07,2,5
32305.0,7.0,95.0,69.0,F,2,239151.07,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32471.0,12.0,154.0,57.0,F,2,36440.11,2,5
32521.0,14.0,174.0,57.5,F,2,71650.00,3,6
32521.0,14.0,174.0,57.5,F,2,71650.00,3,6
32521.0,14.0,174.0,57.5,F,2,71650.00,3,6
32521.0,14.0,174.0,57.5,F,2,71650.00,3,6
32521.0,14.0,174.0,57.5,F,2,71650.00,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
32746.0,14.0,171.0,40.5,F,2,63460.18,3,6
33190.0,14.0,171.0,44.0,F,2,108890.40,5,8
33190.0,14.0,171.0,44.0,F,2,108890.40,5,8
33190.0,14.0,171.0,44.0,F,2,108890.40,5,8
33190.0,14.0,171.0,44.0,F,2,108890.40,5,8
33190.0,14.0,171.0,44.0,F,2,108890.40,5,8
33752.0,8.0,106.0,51.5,F,2,27416.12,0,3
33752.0,8.0,106.0,51.5,F,2,27416.12,0,3
33752.0,8.0,106.0,51.5,F,2,27416.12,0,3
33752.0,8.0,106.0,51.5,F,2,27416.12,0,3
33752.0,8.0,106.0,51.5,F,2,27416.12,0,3
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34067.0,21.0,262.0,65.5,M,3,66801.59,4,7
34101.0,16.0,196.0,52.0,F,2,146810.53,2,5
34101.0,16.0,196.0,52.0,F,2,146810.53,2,5
34101.0,16.0,196.0,52.0,F,2,146810.53,2,5
34101.0,16.0,196.0,52.0,F,2,146810.53,2,5
34267.0,21.0,255.0,74.5,M,2,38494.91,1,4
34267.0,21.0,255.0,74.5,M,2,38494.91,1,4
34267.0,21.0,255.0,74.5,M,2,38494.91,1,4
34267.0,21.0,255.0,74.5,M,2,38494.91,1,4
34267.0,21.0,255.0,74.5,M,2,38494.91,1,4
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34501.0,11.0,143.0,40.0,F,2,110211.33,2,5
34603.0,16.0,194.0,40.5,M,2,58331.59,0,3
34603.0,16.0,194.0,40.5,M,2,58331.59,0,3
34603.0,16.0,194.0,40.5,M,2,58331.59,0,3
34603.0,16.0,194.0,40.5,M,2,58331.59,0,3
